melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df
11,10,3.4034296427770228,1.7924812503605778,"{1.0: 0.058823529411764705, 3.0: 0.4411764705882353, 5.0: 0.14705882352941177, 10.0: 0.3529411764705882}","{'63.00-65.50': 2, '65.50-68.00': 0, '68.00-70.50': 3, '70.50-73.00': 1}",68.5,70,4,0.33333333333333337,1,"{1: 1.0, 3: 1.0, 10: 3.0, 5: 1.0}",-1.06881807683905,1.0024075087289075,3.344772040064913,"[0, 3, -3, -5, -2]",5,2.6,-5,2.321928094887362,"{-5.0: 0.2631578947368421, -3.0: 0.10526315789473684, -2.0: 0.2631578947368421, 0.0: 0.2631578947368421, 3.0: 0.10526315789473684}",-0.4,0.7999999999999999,3.0,3.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 0, '2.00-3.00': 1}",0.0,0.0,5,0.2,3.6306192976371126,-0.8739929613289007,0.20634920634920634,-1,6.4,6.0314962794004146,1.0,ddaa,100,1.25,0.5,0.5833333333333334,0.42491829279939874,3,3.5,1.7142857142857142,1.4591479170272448,6,0.4,0.1224744871391589,1.125,0.5448623679425842,0.0,0.7071067811865476,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-0.67': 5, '0.67-1.08': 0, '1.08-1.50': 1}",0.8660580901598606,1.164226845189433,0.11758486422032317,4.584962500721156,10,1,5.216012714317285e-07,2,2,0.3333333333333333,0.3333333333333333,"{'0.37-0.41': 0, '0.41-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.62': 0, '0.62-0.66': 0, '0.66-0.70': 0, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.87': 0, '0.87-0.91': 1, '0.91-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.12': 0, '1.12-1.16': 0, '1.16-1.20': 0, '1.20-1.24': 0, '1.24-1.28': 0, '1.28-1.32': 0, '1.32-1.37': 0}",1.0,4.0,1.0,0.0,1.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,nan,0.9999999999999998,1.0,0.0,0.0,0.015621789883268487,0.30783916990920884,6.880384082186005,1.3862943611198906,3.3246042243407032
12,10,3.4034296427770228,1.7924812503605778,"{2.0: 0.058823529411764705, 4.0: 0.4411764705882353, 6.0: 0.14705882352941177, 11.0: 0.3529411764705882}","{'64.00-66.50': 2, '66.50-69.00': 0, '69.00-71.50': 3, '71.50-74.00': 1}",69.5,71,4,0.33333333333333337,1,"{2: 1.0, 4: 1.0, 11: 3.0, 6: 1.0}",-1.06881807683905,1.0024075087289075,3.344772040064913,"[0, 3, -3, -5, -2]",5,2.6,-5,2.321928094887362,"{-5.0: 0.2631578947368421, -3.0: 0.10526315789473684, -2.0: 0.2631578947368421, 0.0: 0.2631578947368421, 3.0: 0.10526315789473684}",-0.4,0.7999999999999999,3.0,3.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 0, '2.00-3.00': 1}",0.0,0.0,5,0.2,3.6306192976371126,-0.8739929613289007,0.20634920634920634,-1,6.4,6.0314962794004146,1.0,ddaa,100,1.25,0.5,0.5833333333333334,0.42491829279939874,3,3.5,1.7142857142857142,1.4591479170272448,6,0.4,0.1224744871391589,1.125,0.5448623679425842,0.0,0.7071067811865476,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-0.67': 5, '0.67-1.08': 0, '1.08-1.50': 1}",0.8660580901598607,1.1642268451894335,0.11758486422032319,4.584962500721156,11,1,5.267947499268618e-10,2,2,0.3333333333333333,0.3333333333333333,"{'0.37-0.41': 0, '0.41-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.62': 0, '0.62-0.66': 0, '0.66-0.70': 0, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.87': 0, '0.87-0.91': 1, '0.91-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.12': 0, '1.12-1.16': 0, '1.16-1.20': 0, '1.20-1.24': 0, '1.24-1.28': 0, '1.28-1.32': 0, '1.32-1.37': 0}",1.0,4.0,1.0,0.0,1.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,nan,0.9999999999999998,1.0,0.0,0.0,0.015621789883268487,0.30783916990920884,6.880384082186005,1.3862943611198906,3.3246042243407032
13,4,1.3743685418725535,1.4591479170272448,"{1.0: 0.1020408163265306, 9.0: 0.6530612244897959, 11.0: 0.24489795918367346}","{'69.00-70.33': 2, '70.33-71.67': 3, '71.67-73.00': 1}",70.66666666666667,71,3,0.5,0,"{9: 2.0, 11: 3.0, 1: 1.0}",-1.5000000000000004,-1.4578629673213046,4.320493798938574,"[2, -2, -2, 2, -2]",0,2.0,-2,0.9709505944546686,"{-2.0: 0.631578947368421, 2.0: 0.3684210526315789}",-0.2,0.9797958971132713,2.6666666666666665,4.0,"{'-2.00--1.00': 3, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,2,0.6,1.3195495206698382,-0.7621489529773164,0.15873015873015872,-1,4.842105263157895,5.136727062272309,1.0,dbba,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5226294841774377,1.144843034021957,0.08476814872554687,4.584962500721156,11,1,2.2495359107465403e-09,3,6,1.0,0.5,"{'0.02-0.06': 0, '0.06-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 1, '0.56-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0, '0.94-0.98': 0, '0.98-1.02': 0}",0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0512820512820515,0.002197802197802198,0.0,3115.4559835689156,0.9188632257835572,0.8,0.4629100498862757,0.39223227027636803,0.03611828793774319,0.3423046991918587,6.880384082186005,1.3862943611198906,4.461001185563263
14,4,1.3743685418725535,1.4591479170272448,"{0.0: 0.24489795918367346, 2.0: 0.1020408163265306, 10.0: 0.6530612244897959}","{'70.00-71.33': 2, '71.33-72.67': 3, '72.67-74.00': 1}",71.66666666666667,72,3,0.5,0,"{0: 3.0, 2: 1.0, 10: 2.0}",-1.5000000000000004,1.4578629673213046,4.320493798938574,"[2, -2, -2, 2, -2]",0,2.0,-2,0.9709505944546686,"{-2.0: 0.631578947368421, 2.0: 0.3684210526315789}",-0.2,0.9797958971132713,2.6666666666666665,4.0,"{'-2.00--1.00': 3, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,2,0.6,1.3195495206698382,-0.7621489529773164,0.15873015873015872,-1,4.842105263157895,5.136727062272309,1.0,dbba,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5226294841774377,1.144843034021957,0.08476814872554687,4.584962500721156,0,1,8.94961134289247e-05,3,6,1.0,0.5,"{'0.02-0.06': 0, '0.06-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 1, '0.56-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0, '0.94-0.98': 0, '0.98-1.02': 0}",0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0512820512820515,0.002197802197802198,0.0,3115.4559835689156,0.9188632257835572,0.8,0.4629100498862757,0.39223227027636803,0.03611828793774319,0.3423046991918587,6.880384082186005,1.3862943611198906,4.461001185563263
15,4,1.3743685418725535,1.4591479170272448,"{1.0: 0.24489795918367346, 3.0: 0.1020408163265306, 11.0: 0.6530612244897959}","{'71.00-72.33': 2, '72.33-73.67': 3, '73.67-75.00': 1}",72.66666666666667,73,3,0.5,0,"{11: 2.0, 1: 3.0, 3: 1.0}",-1.5000000000000004,1.4578629673213046,4.320493798938574,"[2, -2, -2, 2, -2]",0,2.0,-2,0.9709505944546686,"{-2.0: 0.631578947368421, 2.0: 0.3684210526315789}",-0.2,0.9797958971132713,2.6666666666666665,4.0,"{'-2.00--1.00': 3, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,2,0.6,1.3195495206698382,-0.7621489529773164,0.15873015873015872,-1,4.842105263157895,5.136727062272309,1.0,dbba,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5226294841774377,1.144843034021957,0.08476814872554687,4.584962500721156,1,1,1.2501548221076392e-08,3,6,1.0,0.5,"{'0.02-0.06': 0, '0.06-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 1, '0.56-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0, '0.94-0.98': 0, '0.98-1.02': 0}",0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0512820512820515,0.002197802197802198,0.0,3115.4559835689156,0.9188632257835572,0.8,0.4629100498862757,0.39223227027636803,0.03611828793774319,0.3423046991918587,6.880384082186005,1.3862943611198906,4.461001185563263
16,5,1.674979270186815,1.9182958340544893,"{1.0: 0.2040816326530612, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.14285714285714285}","{'69.00-70.25': 1, '70.25-71.50': 2, '71.50-72.75': 0, '72.75-74.00': 3}",71.83333333333333,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 2.0, 1: 2.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, 0, 1, -3, -2]",3,1.6,-3,2.321928094887362,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, 0.0: 0.2631578947368421, 1.0: 0.2631578947368421, 2.0: 0.2631578947368421}",0.0,0.8944271909999159,3.0,2.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 2}",0.0,0.0,5,0.2,1.7885677536439597,-0.7393944477373129,0.12698412698412698,-1,4.0,5.331139899831832,1.0,ddda,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5824086880654933,1.280619376202933,0.10076945226462675,4.584962500721156,11,1,6.651030908599166e-09,3,3,0.5,0.5,"{'0.08-0.12': 0, '0.12-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 1, '0.62-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.0,nan,0.9999999999999998,1.0,0.0,0.0,0.021327626459143968,0.29853177691309984,6.880384082186005,1.3862943611198906,3.640241584932852
17,5,1.674979270186815,1.9182958340544893,"{0.0: 0.14285714285714285, 2.0: 0.2040816326530612, 3.0: 0.04081632653061224, 10.0: 0.6122448979591836}","{'70.00-71.25': 1, '71.25-72.50': 2, '72.50-73.75': 0, '73.75-75.00': 3}",72.83333333333333,72,4,0.33333333333333337,0,"{0: 2.0, 2: 2.0, 3: 1.0, 10: 1.0}",-0.8471734363174135,1.5041054707670891,3.766629793329841,"[2, 0, 1, -3, -2]",3,1.6,-3,2.321928094887362,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, 0.0: 0.2631578947368421, 1.0: 0.2631578947368421, 2.0: 0.2631578947368421}",0.0,0.8944271909999159,3.0,2.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 2}",0.0,0.0,5,0.2,1.7885677536439597,-0.7393944477373129,0.12698412698412698,-1,4.0,5.331139899831832,1.0,ddda,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5824086880654933,1.280619376202933,0.10076945226462675,4.584962500721156,0,1,0.00019251782869795844,3,3,0.5,0.5,"{'0.08-0.12': 0, '0.12-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 1, '0.62-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.0,nan,0.9999999999999998,1.0,0.0,0.0,0.021327626459143968,0.29853177691309984,6.880384082186005,1.3862943611198906,3.640241584932852
18,5,1.674979270186815,1.9182958340544893,"{1.0: 0.14285714285714285, 3.0: 0.2040816326530612, 4.0: 0.04081632653061224, 11.0: 0.6122448979591836}","{'71.00-72.25': 1, '72.25-73.50': 2, '73.50-74.75': 0, '74.75-76.00': 3}",73.83333333333333,73,4,0.33333333333333337,0,"{4: 1.0, 11: 1.0, 1: 2.0, 3: 2.0}",-0.8471734363174135,1.5041054707670891,3.766629793329841,"[2, 0, 1, -3, -2]",3,1.6,-3,2.321928094887362,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, 0.0: 0.2631578947368421, 1.0: 0.2631578947368421, 2.0: 0.2631578947368421}",0.0,0.8944271909999159,3.0,2.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 2}",0.0,0.0,5,0.2,1.7885677536439597,-0.7393944477373129,0.12698412698412698,-1,4.0,5.331139899831832,1.0,ddda,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5824086880654931,1.2806193762029325,0.1007694522646267,4.584962500721156,1,1,4.056453047207403e-09,3,3,0.5,0.5,"{'0.08-0.12': 0, '0.12-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 1, '0.62-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.0,nan,0.9999999999999998,1.0,0.0,0.0,0.021327626459143968,0.29853177691309984,6.880384082186005,1.3862943611198906,3.640241584932852
19,6,2.034425935955617,2.2516291673878226,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 3.0: 0.1020408163265306, 9.0: 0.6122448979591836, 11.0: 0.14285714285714285}","{'69.00-70.20': 1, '70.20-71.40': 2, '71.40-72.60': 0, '72.60-73.80': 1, '73.80-75.00': 2}",72.16666666666667,71,5,0.16666666666666663,0,"{2: 1.0, 9: 1.0, 11: 2.0, 1: 1.0, 3: 1.0}",-1.6370698951083233,0.6080118218774047,4.019950248448357,"[2, 2, -1, -3, -2]",2,2.0,2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, -1.0: 0.2631578947368421, 2.0: 0.5263157894736842}",-0.2,0.9797958971132713,4.0,3.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.4,2.1780487791541767,-0.6914456871730417,0.15873015873015872,-1,5.0,5.12989176042577,1.0,ddaa,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.586278913535955,1.3386900314244612,0.11680179918616033,4.584962500721156,11,0,1.7080546003694843e-07,2,2,0.3333333333333333,0.3333333333333333,"{'0.09-0.13': 0, '0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 1, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0}",1.0,4.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.8,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.4527195102433238,0.3933978962347216,0.025847470817120622,0.323123957754308,6.880384082186005,1.3862943611198906,3.734418048020358
20,6,2.034425935955617,2.2516291673878226,"{0.0: 0.14285714285714285, 2.0: 0.1020408163265306, 3.0: 0.04081632653061224, 4.0: 0.1020408163265306, 10.0: 0.6122448979591836}","{'70.00-71.20': 1, '71.20-72.40': 2, '72.40-73.60': 0, '73.60-74.80': 1, '74.80-76.00': 2}",73.16666666666667,72,5,0.16666666666666663,0,"{0: 2.0, 2: 1.0, 4: 1.0, 3: 1.0, 10: 1.0}",-0.36991668319777826,1.3791891923116026,3.3704599092705436,"[2, 2, -1, -3, -2]",2,2.0,2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, -1.0: 0.2631578947368421, 2.0: 0.5263157894736842}",-0.2,0.9797958971132713,4.0,3.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.4,2.1780487791541767,-0.6914456871730417,0.15873015873015872,-1,5.0,5.12989176042577,1.0,ddaa,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5862789135359547,1.338690031424461,0.11680179918616033,4.584962500721156,0,0,1.6740311533988149e-06,2,2,0.3333333333333333,0.3333333333333333,"{'0.09-0.13': 0, '0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 1, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0}",1.0,4.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.8,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.4527195102433238,0.3933978962347216,0.025847470817120622,0.323123957754308,6.880384082186005,1.3862943611198906,3.734418048020358
21,6,2.034425935955617,2.2516291673878226,"{1.0: 0.14285714285714285, 3.0: 0.1020408163265306, 4.0: 0.04081632653061224, 5.0: 0.1020408163265306, 11.0: 0.6122448979591836}","{'71.00-72.20': 1, '72.20-73.40': 2, '73.40-74.60': 0, '74.60-75.80': 1, '75.80-77.00': 2}",74.16666666666667,73,5,0.16666666666666663,0,"{4: 1.0, 11: 1.0, 1: 2.0, 3: 1.0, 5: 1.0}",-0.36991668319777826,1.379189192311603,3.3704599092705436,"[2, 2, -1, -3, -2]",2,2.0,2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.10526315789473684, -1.0: 0.2631578947368421, 2.0: 0.5263157894736842}",-0.2,0.9797958971132713,4.0,3.0,"{'-3.00--2.00': 1, '-2.00--1.00': 1, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.4,2.1780487791541767,-0.6914456871730417,0.15873015873015872,-1,5.0,5.12989176042577,1.0,ddaa,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.5862789135359547,1.338690031424461,0.11680179918616031,4.584962500721156,1,0,2.8794954370700313e-09,2,2,0.3333333333333333,0.3333333333333333,"{'0.09-0.13': 0, '0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 1, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0}",1.0,4.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.8,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.4527195102433238,0.3933978962347216,0.025847470817120622,0.323123957754308,6.880384082186005,1.3862943611198906,3.734418048020358
